component_file,component_layer,previous_unknown_reason,resolution_method,route_profile_applied,input_packets_added,output_packets_added,pointer_ids_added,validator_bindings_added,new_status,quarantined,reason
agents/kubera/kubera_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/narada/narada_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: quality/governance,media_quality_gate_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]","[media_quality_gate_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_PROVIDER_QUALITY, PTR_QUALITY_LINEAGE]","[media_quality_gate_packet_present, quality_scores_present, final_status_matches_weakest_evidence_layer]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/nataraja/nataraja_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/parashara/parashara_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/ravana/ravana_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/saraswati/saraswati_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/shakti/shakti_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/shiva/shiva_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/tumburu/tumburu_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/valmiki/valmiki_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/varuna/varuna_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/vishnu/vishnu_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/vishwakarma/vishwakarma_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/vyasa/vyasa_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/yama/yama_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/yudhishthira/yudhishthira_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/SUB_AGENT_RUNTIME_REGISTRY.yaml,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_110/cwf_110_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_120/cwf_120_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_130/cwf_130_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_140/cwf_140_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_210/cwf_210_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_220/cwf_220_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_230/cwf_230_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_240/cwf_240_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_310/cwf_310_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_320/cwf_320_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_330/cwf_330_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_340/cwf_340_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_410/cwf_410_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_420/cwf_420_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_430/cwf_430_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_440/cwf_440_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_510/cwf_510_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_520/cwf_520_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_530/cwf_530_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_610/cwf_610_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_620/cwf_620_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/cwf_630/cwf_630_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_000/wf_000_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_001/wf_001_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_010/wf_010_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_020/wf_020_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_021/wf_021_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_022/wf_022_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
subagents/wf_023/wf_023_sub_agent.py,SUB_AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
