skill_file,skill_id,route_family,activation_trigger_specific,input_schema_specific,output_schema_specific,subskill_hooks_specific,quality_metric_specific,validator_binding_specific,fallback_specific,lineage_specific,provider_boundary_present,classification,gap
skills/script_intelligence/S-202-first-draft-generation.py,S-202-first-draft-generation,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-202-first-draft-generation.skill.md,S-202-first-draft-generation.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-202-structure-designer.py,S-202-structure-designer,"[visual_context, context_engineering, image_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-202-structure-designer.skill.md,S-202-structure-designer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-203-hook-structure-audit.py,S-203-hook-structure-audit,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-203-hook-structure-audit.skill.md,S-203-hook-structure-audit.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-203-retention-engineer.py,S-203-retention-engineer,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-203-retention-engineer.skill.md,S-203-retention-engineer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-204-clarity-enhancer.py,S-204-clarity-enhancer,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-204-clarity-enhancer.skill.md,S-204-clarity-enhancer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-204-narrative-logic-audit.py,S-204-narrative-logic-audit,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-204-narrative-logic-audit.skill.md,S-204-narrative-logic-audit.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-205-evidence-aligner.py,S-205-evidence-aligner,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-205-evidence-aligner.skill.md,S-205-evidence-aligner.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-205-voice-tone-refinement.py,S-205-voice-tone-refinement,"[voice_context, context_engineering]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-205-voice-tone-refinement.skill.md,S-205-voice-tone-refinement.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-206-clarity-retention-refinement.py,S-206-clarity-retention-refinement,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,S-206-clarity-retention-refinement.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-206-emotion-amplifier.py,S-206-emotion-amplifier,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-206-emotion-amplifier.skill.md,S-206-emotion-amplifier.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-207-conflict-intensity-booster.py,S-207-conflict-intensity-booster,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,S-207-conflict-intensity-booster.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-207-narrative-flow-optimizer.py,S-207-narrative-flow-optimizer,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,S-207-narrative-flow-optimizer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-208-governance-safety-checker.py,S-208-governance-safety-checker,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-208-governance-safety-checker.skill.md,S-208-governance-safety-checker.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-208-policy-risk-screen.py,S-208-policy-risk-screen,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-208-policy-risk-screen.skill.md,S-208-policy-risk-screen.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-209-audience-alignment-mapper.py,S-209-audience-alignment-mapper,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,S-209-audience-alignment-mapper.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-209-emotional-rhythm-tuning.py,S-209-emotional-rhythm-tuning,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,S-209-emotional-rhythm-tuning.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-210-final-script-packager.py,S-210-final-script-packager,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-210-final-script-packager.skill.md,S-210-final-script-packager.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-210-script-compression-engine.py,S-210-script-compression-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence/S-210-script-compression-engine.skill.md,S-210-script-compression-engine.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-026-title-engineer.py,M-026-title-engineer,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-026-title-engineer.skill.md,M-026-title-engineer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-027-seo-architect.py,M-027-seo-architect,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-027-seo-architect.skill.md,M-027-seo-architect.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-028-metadata-builder.py,M-028-metadata-builder,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-028-metadata-builder.skill.md,M-028-metadata-builder.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-029-audience-analyzer.py,M-029-audience-analyzer,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-029-audience-analyzer.skill.md,M-029-audience-analyzer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-030-engagement-predictor.py,M-030-engagement-predictor,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-030-engagement-predictor.skill.md,M-030-engagement-predictor.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-031-mrbeast-hook-system.py,M-031-mrbeast-hook-system,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,M-031_Mrbeast_Hook_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,M-032-pattern-interrupt-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,M-032_Pattern_Interrupt_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-033-curiosity-gap-generator.py,M-033-curiosity-gap-generator,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-033-curiosity-gap-generator.skill.md,M-033_Curiosity_Gap_Generator,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.py,M-034-micro-cliffhanger-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.skill.md,M-034_Micro_Cliffhanger_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-035-engagement-loop-builder.py,M-035-engagement-loop-builder,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-035-engagement-loop-builder.skill.md,M-035_Engagement_Loop_Builder,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-036-emotional-spike-system.py,M-036-emotional-spike-system,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-036-emotional-spike-system.skill.md,M-036_Emotional_Spike_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-037-reward-tease-engine.py,M-037-reward-tease-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-037-reward-tease-engine.skill.md,M-037_Reward_Tease_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-038-payoff-delivery-system.py,M-038-payoff-delivery-system,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-038-payoff-delivery-system.skill.md,M-038_Payoff_Delivery_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-039-re-hook-system.py,M-039-re-hook-system,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-039-re-hook-system.skill.md,M-039_Re_Hook_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-040-story-momentum-engine.py,M-040-story-momentum-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-040-story-momentum-engine.skill.md,M-040_Story_Momentum_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-041-scene-energy-analyzer.py,M-041-scene-energy-analyzer,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-041-scene-energy-analyzer.skill.md,M-041_Scene_Energy_Analyzer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-042-editing-optimization-engine.py,M-042-editing-optimization-engine,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-042-editing-optimization-engine.skill.md,M-042_Editing_Optimization_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-043-cut-acceleration-system.py,M-043-cut-acceleration-system,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-043-cut-acceleration-system.skill.md,M-043_Cut_Acceleration_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-044-visual-impact-engine.py,M-044-visual-impact-engine,"[visual_context, context_engineering, image_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-044-visual-impact-engine.skill.md,M-044_Visual_Impact_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-045-sound-impact-system.py,M-045-sound-impact-system,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-045-sound-impact-system.skill.md,M-045_Sound_Impact_System,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-046-cinematic-enhancement-engine.py,M-046-cinematic-enhancement-engine,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-046-cinematic-enhancement-engine.skill.md,M-046_Cinematic_Enhancement_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.py,M-047-thumbnail-psychology-engine,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.skill.md,M-047_Thumbnail_Psychology_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.py,M-048-thumbnail-a-b-tester,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.skill.md,M-048_Thumbnail_A_B_Tester,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-049-viral-distribution-planner.py,M-049-viral-distribution-planner,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-049-viral-distribution-planner.skill.md,M-049_Viral_Distribution_Planner,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-050-platform-algorithm-adapter.py,M-050-platform-algorithm-adapter,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-050-platform-algorithm-adapter.skill.md,M-050_Platform_Algorithm_Adapter,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-051-viral-multiplier-engine.py,M-051-viral-multiplier-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-051-viral-multiplier-engine.skill.md,M-051_Viral_Multiplier_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.py,M-052-engagement-feedback-analyzer,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.skill.md,M-052_Engagement_Feedback_Analyzer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-053-audience-sentiment-engine.py,M-053-audience-sentiment-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-053-audience-sentiment-engine.skill.md,M-053_Audience_Sentiment_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-054-content-optimization-engine.py,M-054-content-optimization-engine,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-054-content-optimization-engine.skill.md,M-054_Content_Optimization_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-055-learning-memory-engine.py,M-055-learning-memory-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-055-learning-memory-engine.skill.md,M-055_Learning_Memory_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-056-growth-prediction-engine.py,M-056-growth-prediction-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-056-growth-prediction-engine.skill.md,M-056_Growth_Prediction_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-057-monetization-advisor.py,M-057-monetization-advisor,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-057-monetization-advisor.skill.md,M-057_Monetization_Advisor,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-058-sponsorship-matchmaker.py,M-058-sponsorship-matchmaker,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-058-sponsorship-matchmaker.skill.md,M-058_Sponsorship_Matchmaker,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-059-product-integration-engine.py,M-059-product-integration-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-059-product-integration-engine.skill.md,M-059_Product_Integration_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-060-channel-strategy-director.py,M-060-channel-strategy-director,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/script_intelligence_army/M-060-channel-strategy-director.skill.md,M-060_Channel_Strategy_Director,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-001-context-packet-sanitizer.py,SS-001-context-packet-sanitizer,"[context_engineering, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-001-context-packet-sanitizer.subskill.md,SS-001-context-packet-sanitizer.subskill,"[context_engineering, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.py,SS-101-elevenlabs-voice-generation-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-101-elevenlabs-voice-generation-optimizer.subskill.md,SS-101-elevenlabs-voice-generation-optimizer.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.py,SS-102-heygen-avatar-render-orchestrator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-102-heygen-avatar-render-orchestrator.subskill.md,SS-102-heygen-avatar-render-orchestrator.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.py,SS-103-nanobanana-visual-generation-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-103-nanobanana-visual-generation-optimizer.subskill.md,SS-103-nanobanana-visual-generation-optimizer.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-104-sora-video-generation-orchestrator.py,SS-104-sora-video-generation-orchestrator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-104-sora-video-generation-orchestrator.subskill.md,SS-104-sora-video-generation-orchestrator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
